uae_maxpool3,uae_maxpool4,JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
0.0250740461051464,0.0076091568917036,119214,0.013,2.6055,2.3566,0.7698,0.4823,0,47
0.0792174488306045,0.0372316911816597,99613,0.0114,2.2324,2.1609,0.7442,0.4031,0,47
0.0588711202144622,0.0080717336386442,110497,0.0111,2.3648,2.3718,0.8195,0.4775,1,34
0.0809065848588943,0.0163909029215574,86331,0.0077,2.056,1.8261,0.7458,0.3105,1,28
0.1042168587446212,0.0200928729027509,86645,0.0082,1.7558,2.215,0.7085,0.4513,1,28
0.04706247523427,0.0120846442878246,62648,0.0082,1.7901,2.2161,0.7156,0.3183,1,37
0.0641737431287765,0.0171888303011655,102631,0.0151,2.6505,2.5849,0.806,0.3333,1,37
0.0689932033419609,0.0156671907752752,92914,0.0111,2.1012,2.1663,0.7779,0.4169,1,14
0.088669441640377,0.0241838656365871,78900,0.0126,2.0576,2.5273,0.6432,0.5263,1,57
0.0654959753155708,0.0162644814699888,74638,0.0106,2.1839,2.2476,0.771,0.3815,1,37
0.0890993773937225,0.0266765132546424,129096,0.0131,2.62,2.4265,0.8063,0.444,0,60
0.1031436473131179,0.0174755044281482,115138,0.0131,2.1409,2.4173,0.7099,0.5593,0,66
0.0655807480216026,0.0137331960722804,80530,0.0114,2.2931,2.0236,0.7205,0.4135,1,57
0.0544585324823856,0.0208647325634956,111504,0.0139,2.6857,2.3483,0.7828,0.4578,1,14
0.0909857079386711,0.0235750619322061,115921,0.0142,2.0879,2.7219,0.6623,0.5383,0,60
0.0987271890044212,0.0406934432685375,138781,0.014,2.6095,2.6677,0.8253,0.4925,0,60
0.0804740414023399,0.0172564461827278,123647,0.0143,2.6341,2.4301,0.754,0.5593,0,66
0.0956338196992874,0.0268077738583087,129335,0.0162,2.7704,2.6445,0.7586,0.5628,0,62
0.2065013945102691,0.229480966925621,117987,0.0157,2.3886,2.3626,0.6808,0.5876,1,62
0.068950779736042,0.0467821508646011,101083,0.0095,2.3454,2.236,0.8487,0.3355,1,43
0.0331473164260387,0.0119584528729319,94149,0.0108,2.0603,1.9926,0.7199,0.4557,1,20
0.0681250914931297,0.0208403915166854,109133,0.0116,2.4333,2.3744,0.8174,0.3928,1,71
0.0926191061735153,0.0284630134701728,91938,0.0103,2.0851,1.9587,0.7291,0.4587,1,71
0.0972821563482284,0.0195111203938722,102068,0.0119,2.6107,2.2852,0.7749,0.4107,0,21
0.0584059171378612,0.0055855889804661,96108,0.008,2.0575,2.0618,0.8351,0.4092,1,28
0.0789703652262687,0.0251080002635717,107055,0.0099,2.3603,2.2137,0.8071,0.3596,1,28
0.0731349438428878,0.0218327678740024,97658,0.012,2.2047,2.0295,0.6981,0.4228,1,21
0.0676764175295829,0.0328108184039592,99823,0.0134,2.1341,2.2549,0.7191,0.5317,0,21
0.0760209038853645,0.0236456543207168,107730,0.0138,2.3338,2.3853,0.7177,0.5506,0,62
0.0956983193755149,0.0364576205611228,118025,0.0163,2.341,2.5283,0.6938,0.5064,0,57
0.0588132105767726,0.0523138828575611,83027,0.0088,2.109,1.8172,0.7237,0.2923,0,43
0.0679782405495643,0.0228029657155275,87278,0.01,2.0084,2.1586,0.7699,0.5271,0,43
0.0642967298626899,0.0458464995026588,118455,0.0151,2.1401,2.689,0.6326,0.5445,0,60
0.0694663971662521,0.0160130802541971,105746,0.0126,2.2074,2.1405,0.698,0.3778,0,28
0.0911419540643692,0.0452357195317745,91764,0.0115,2.4145,2.3896,0.8201,0.4667,1,37
0.1169756650924682,0.0242413617670536,68183,0.0099,1.7219,2.1942,0.652,0.542,1,37
0.0624487772583961,0.0176702737808227,106943,0.0107,2.3103,2.2253,0.8191,0.4541,1,71
0.0793510675430297,0.0314977802336216,109504,0.012,2.2761,2.2355,0.719,0.4053,0,47
0.1754793971776962,0.1432358026504516,90958,0.0105,2.1718,2.0598,0.7329,0.5381,0,57
0.0628147050738334,0.0144572621211409,109708,0.0123,2.3001,2.3413,0.6663,0.5368,0,66
0.0497326850891113,0.0145894410088658,78265,0.0089,1.9847,1.9533,0.7518,0.4574,1,43
0.0872518196702003,0.0165909044444561,109459,0.0125,2.1335,2.3186,0.7003,0.47,0,66
0.0779323950409889,0.0239164344966411,104890,0.0135,2.3195,2.3238,0.7362,0.4469,0,57
0.0894981101155281,0.0286883544176816,96128,0.0123,2.1223,2.2092,0.745,0.4956,1,71
0.0419849157333374,0.0088766729459166,104216,0.013,2.3779,2.0899,0.7052,0.4378,1,71
0.0588927567005157,0.0555199049413204,114495,0.0153,2.7454,2.4428,0.7423,0.3936,0,21
0.0501988753676414,0.0104758823290467,115625,0.0137,2.2391,2.0329,0.6973,0.5105,0,47
0.0695149824023246,0.0297037754207849,114390,0.0141,2.579,2.5602,0.7109,0.6053,1,34
0.2381964027881622,0.2311129570007324,128724,0.0154,2.4185,2.6736,0.6809,0.609,1,55
0.0396420694887638,0.0221751760691404,121617,0.0149,2.6636,2.4207,0.7259,0.5507,1,55
0.0666731670498848,0.0447797216475009,91898,0.0111,2.2022,2.0977,0.7363,0.4643,0,21
0.0323657989501953,0.0093869771808385,110503,0.0128,2.6229,2.4776,0.7352,0.4424,1,71
0.0558034814894199,0.0624126158654689,105833,0.0108,2.4357,2.2741,0.823,0.3566,0,57
0.0814476013183593,0.0227113813161849,90171,0.0122,2.1595,2.121,0.7242,0.3716,1,14
0.0981695652008056,0.0194768123328685,107568,0.0112,2.3207,2.3788,0.8389,0.4241,0,24
0.0731859728693962,0.0263877306133508,113109,0.0127,2.4387,2.3356,0.8137,0.3832,0,24
0.0671548992395401,0.019030837342143,104786,0.014,1.9666,2.5589,0.6507,0.6052,1,24
0.0903312191367149,0.0213695392012596,108753,0.0134,2.1053,2.3943,0.7005,0.5722,0,34
0.0624325536191463,0.0263659562915563,119746,0.0161,2.3455,2.5479,0.7061,0.6185,0,62
0.0506351217627525,0.0187000501900911,98191,0.0105,2.4778,2.2843,0.7683,0.4015,1,20
0.076063372194767,0.0572520904242992,111437,0.0122,2.5272,2.4231,0.8084,0.3311,1,20
0.0854116231203079,0.0130604086443781,78410,0.0121,2.2157,2.261,0.7471,0.3841,1,57
0.0597099289298057,0.0115811675786972,122394,0.0149,2.2132,2.7898,0.7233,0.5316,0,47
0.080444648861885,0.0403018556535244,106209,0.0134,2.2793,2.4154,0.6908,0.4989,1,21
0.0884783193469047,0.0104062473401427,94612,0.0101,1.9208,2.3083,0.7089,0.3423,0,28
0.0685577467083931,0.0210342574864625,95054,0.0114,2.3228,2.087,0.6893,0.4255,1,21
0.084946870803833,0.0303050931543111,87441,0.0104,2.0516,2.0637,0.7014,0.4676,1,21
0.0714217126369476,0.0332577526569366,105258,0.0106,2.3492,2.363,0.8413,0.3307,0,14
0.053054604679346,0.0330124981701374,96610,0.0119,2.2102,2.1418,0.6224,0.5792,0,34
0.0743043571710586,0.0071818279102444,96425,0.0123,2.0294,2.4657,0.6887,0.5003,1,24
0.0802929624915123,0.0186992548406124,91392,0.0095,2.1653,1.846,0.7618,0.3876,1,24
0.0982138663530349,0.0151268932968378,109954,0.0111,2.395,2.2897,0.8219,0.4016,0,43
0.0886939093470573,0.0247503388673067,111803,0.013,2.4586,2.3771,0.8133,0.4311,0,43
0.1834630221128463,0.1344488263130188,131128,0.0181,2.4801,2.7932,0.6704,0.5252,0,62
0.0740820989012718,0.0174914691597223,84714,0.0141,2.251,2.3771,0.7128,0.5271,1,37
0.0657959580421447,0.010815997608006,98044,0.0115,2.2845,1.9342,0.7418,0.2905,1,20
0.079227291047573,0.0330300778150558,102377,0.0113,2.5274,2.343,0.7461,0.4204,0,20
0.0421137697994709,0.0139327468350529,108264,0.0165,2.6147,2.8308,0.7975,0.4676,1,37
0.1062716618180275,0.0593203790485858,107054,0.0105,2.3595,2.3194,0.8275,0.3772,1,24
0.0535819940268993,0.0212034415453672,97805,0.012,2.1786,2.2152,0.7289,0.5513,1,34
0.0488623045384883,0.0107582490891218,97439,0.0121,2.1972,2.0287,0.7112,0.4552,1,14
0.0537242069840431,0.0318735167384147,105513,0.0134,2.0062,2.6357,0.6806,0.5767,0,43
0.0892153158783912,0.0186448171734809,98619,0.0114,2.1329,1.9721,0.737,0.4813,0,43
0.0260361954569816,0.009558998979628,118389,0.0127,2.6057,2.4534,0.7467,0.5222,0,28
0.0711552947759628,0.0345897898077964,91983,0.011,2.0573,2.0691,0.7379,0.4203,1,28
0.0749260559678077,0.0102989412844181,73179,0.0079,1.8884,1.8527,0.7753,0.4479,1,58
0.1008841693401336,0.0192225854843854,68865,0.0068,1.5439,1.8957,0.69,0.5258,1,13
0.1042412519454956,0.0561590194702148,104483,0.0118,2.1868,1.9946,0.6973,0.4127,1,28
0.0787043720483779,0.0206895545125007,98047,0.0109,2.6597,2.1614,0.7861,0.3299,1,21
0.0659899860620498,0.0234912801533937,101157,0.0141,2.2001,2.4639,0.6979,0.5289,1,55
0.0499892868101596,0.0113048572093248,84498,0.0082,2.4441,2.1209,0.7632,0.3244,1,58
0.0701685324311256,0.0328687541186809,110973,0.0108,2.2678,2.2818,0.7959,0.4553,0,47
0.0722179859876632,0.0347239226102829,101706,0.0108,2.1909,1.9153,0.7285,0.5153,0,66
0.0737671330571174,0.0180626325309276,102467,0.0114,1.9011,2.4551,0.6334,0.5727,0,66
0.1246111318469047,0.0141573548316955,105288,0.0141,2.177,2.4421,0.7358,0.4907,0,57
0.0746511071920394,0.0132145779207348,91469,0.012,2.037,2.1546,0.7391,0.4792,0,57
0.0335059240460395,0.0329539738595485,106127,0.0135,2.2472,2.366,0.7308,0.5268,1,57
0.0871516019105911,0.0172228161245584,121239,0.0154,2.6582,2.5718,0.7559,0.4286,1,57
0.0724550709128379,0.0113343242555856,87886,0.0074,2.2027,1.9965,0.8571,0.195,0,13
0.0565300546586513,0.0159670729190111,117523,0.0152,2.4522,2.4469,0.685,0.382,0,47
0.1046894788742065,0.0165463872253894,109711,0.0129,2.6415,2.2753,0.7677,0.5421,1,57
0.092248760163784,0.0200814083218574,119081,0.0143,2.2861,2.4705,0.7176,0.4147,0,47
0.0615989044308662,0.0307476539164781,92077,0.0115,2.347,2.0207,0.6991,0.4866,1,21
0.0585343204438686,0.030655201524496,97501,0.0131,2.09,2.3021,0.6981,0.599,0,34
0.0493127256631851,0.0184661243110895,108931,0.0183,2.3824,2.8123,0.7072,0.5855,0,55
0.0682699084281921,0.0123861320316791,115861,0.0135,2.4018,2.4758,0.7934,0.4705,0,20
0.0694366842508316,0.014574920758605,96425,0.0113,2.4371,1.9331,0.7341,0.2677,0,20
0.0501847304403781,0.0121567416936159,98937,0.0128,2.297,2.0727,0.6914,0.4674,0,20
0.0980760902166366,0.0206519141793251,85522,0.0096,2.0199,2.0545,0.7811,0.4271,0,20
0.0628752335906028,0.0411148443818092,104216,0.0133,2.3139,2.124,0.6909,0.4402,1,43
0.0409776419401168,0.0098671354353427,134576,0.0187,2.4684,2.8397,0.694,0.5018,0,62
0.1000302657485008,0.0195579808205366,93035,0.0104,2.219,2.0583,0.7012,0.5716,0,34
0.0689668133854866,0.0328006111085414,89671,0.0095,2.0396,1.8797,0.7238,0.417,0,14
0.071018561720848,0.0186712183058261,100312,0.0132,2.0346,2.5983,0.6648,0.5103,0,24
0.0926184505224227,0.029217230156064,106669,0.0119,2.1948,2.0915,0.7557,0.4965,0,24
0.0990282744169235,0.0185336079448461,79833,0.0088,1.8672,2.0042,0.7998,0.332,1,14
0.0700912550091743,0.0424881540238857,106512,0.0109,2.272,2.3416,0.7287,0.495,0,47
0.0920704007148742,0.0313721224665641,97172,0.0092,2.1905,2.0606,0.7456,0.4801,1,47
0.0695410594344139,0.0144891738891601,99343,0.0105,2.1621,2.1964,0.6822,0.536,0,47
0.1580669283866882,0.1792800277471542,126971,0.0163,2.4113,2.3375,0.6965,0.5376,0,28
0.069864273071289,0.0202654134482145,108455,0.0125,2.2159,2.314,0.7553,0.4861,0,28
0.0766567960381507,0.0281106811016798,79623,0.0118,2.2798,2.2791,0.7877,0.4921,1,37
0.0827983245253562,0.0290192477405071,96895,0.0106,2.1645,2.1243,0.7271,0.4827,0,60
0.0596397593617439,0.0157110448926687,108845,0.0119,2.0559,2.3173,0.7134,0.5277,0,60
0.0840794816613197,0.0686287060379982,97810,0.0085,2.1828,2.2052,0.8621,0.3889,0,13
0.054144762456417,0.0128768878057599,83220,0.0102,1.9701,1.9991,0.7307,0.5307,1,58
0.0664598569273948,0.0308703295886516,115642,0.0152,2.657,2.4209,0.7573,0.5412,0,21
0.0614696331322193,0.0153288207948207,97424,0.0124,2.2637,2.318,0.6723,0.5162,0,21
0.1047232449054718,0.0880291983485221,107936,0.0128,2.268,2.4798,0.7374,0.4561,0,14
0.0715923979878425,0.0146831246092915,107994,0.0108,2.3918,2.3819,0.8161,0.4367,0,43
0.0792993083596229,0.0292755886912345,99094,0.012,2.3905,1.962,0.7222,0.2248,0,43
0.0721899792551994,0.0131351668387651,116148,0.015,2.4158,2.1341,0.7339,0.4303,0,71
0.0770645961165428,0.0289451945573091,119473,0.0145,2.3821,2.1416,0.7277,0.4526,0,28
0.0672413781285286,0.0159271862357854,103329,0.0127,2.1135,2.2388,0.6952,0.4922,1,28
0.0831080451607704,0.0107032777741551,103135,0.012,2.3333,2.086,0.6634,0.549,0,47
0.0830914452672004,0.0205214172601699,100782,0.0133,1.987,2.6434,0.6629,0.5274,0,20
0.1956427544355392,0.1872644126415252,108101,0.011,2.3884,2.3469,0.8361,0.3111,0,43
0.0543836653232574,0.0245567988604307,106068,0.0144,2.2332,2.3729,0.7262,0.5703,1,24
0.0738634169101715,0.00868287589401,107538,0.0135,2.2833,2.3834,0.7711,0.4786,1,24
0.0649394318461418,0.0189540609717369,112603,0.0115,2.4043,2.3615,0.8112,0.4939,1,34
0.1110398098826408,0.0420961864292621,93457,0.0106,2.291,2.0343,0.6743,0.5359,1,34
0.2151469737291336,0.2353647500276565,87893,0.0113,2.2051,2.2394,0.7517,0.5409,1,55
0.0853338912129402,0.0220726355910301,91551,0.009,2.4034,2.1326,0.7633,0.4783,0,13
0.110796183347702,0.0182088874280452,90317,0.0104,2.1297,1.9981,0.7182,0.5129,1,58
0.0610637031495571,0.0389060452580452,125368,0.0147,2.6707,2.4908,0.7594,0.519,0,47
0.0586132705211639,0.0069721885956823,88261,0.0139,2.3315,2.4646,0.7773,0.4268,0,57
0.0501935333013534,0.0379376895725727,114049,0.0116,2.4849,2.4116,0.7255,0.5338,1,66
0.083580881357193,0.031706552952528,113598,0.0137,2.145,2.6778,0.6592,0.4374,0,28
0.0868733897805213,0.0143009461462497,120909,0.0153,2.3088,2.5435,0.7342,0.5075,1,28
0.0790116861462593,0.0332035273313522,119313,0.0123,2.4895,2.3716,0.7706,0.3699,1,28
0.0497676841914653,0.0393833518028259,81461,0.0097,1.8879,2.1936,0.663,0.4053,1,13
0.0709457397460937,0.0125478748232126,100200,0.0119,2.2756,2.1564,0.6824,0.6046,1,57
0.0738284960389137,0.0178760476410388,110596,0.0157,2.3137,2.4398,0.7023,0.5511,0,20
0.0312484372407197,0.0130021348595619,116903,0.0163,2.4571,2.2789,0.6657,0.4687,0,20
0.0573368743062019,0.0132490657269954,114304,0.0157,2.2665,2.537,0.7058,0.6301,0,20
0.0640817731618881,0.0180223006755113,103806,0.012,2.3122,2.3311,0.6952,0.5419,0,34
0.0664533600211143,0.0327136367559433,114290,0.0185,2.7151,2.984,0.7828,0.4854,1,37
0.0677546262741088,0.0160561110824346,100854,0.0114,2.0921,2.1886,0.7175,0.5603,1,66
0.0670611709356308,0.0376848094165325,96627,0.0119,2.1815,1.9021,0.6983,0.4996,1,58
0.0863307490944862,0.0145105943083763,90969,0.0106,1.9838,2.1429,0.752,0.5003,0,13
0.0743948072195053,0.0263127405196428,103140,0.014,2.1715,2.3765,0.7475,0.5594,1,24
0.0829637050628662,0.0298912320286035,109390,0.0128,2.6714,2.499,0.733,0.4021,0,24
0.0746907666325569,0.013226805254817,136301,0.0186,2.8874,2.812,0.7353,0.4898,0,57
0.040660560131073,0.0205874126404523,119263,0.0167,2.3436,2.2229,0.6767,0.462,1,71
0.0857555195689201,0.0173694863915443,127112,0.0157,2.5287,2.6363,0.7918,0.4458,1,71
0.0802167430520057,0.0138134593144059,162483,0.0232,3.1051,3.0716,0.7544,0.4917,0,62
0.087173506617546,0.103492796421051,100056,0.0127,2.1582,2.2805,0.7572,0.5358,0,34
0.0668215900659561,0.0225286409258842,114853,0.0124,2.4285,2.3616,0.788,0.5122,0,34
0.0903119221329689,0.0515539571642875,118676,0.0181,2.746,2.9737,0.8042,0.5099,0,57
0.0786067172884941,0.0157947186380624,106780,0.0151,2.2571,2.4701,0.6855,0.5678,0,20
0.068399541079998,0.0294265262782573,121025,0.0146,2.689,2.5586,0.735,0.3958,1,20
0.077565774321556,0.0171501170843839,103104,0.0135,2.3344,2.3831,0.7424,0.4973,0,43
0.0422946698963642,0.0210847686976194,102685,0.0129,2.3705,2.0621,0.7037,0.389,1,24
0.0697389021515846,0.0117440000176429,133831,0.0161,2.7088,2.6419,0.7804,0.3839,0,24
0.1868152618408203,0.2142402231693267,120482,0.015,2.685,2.6063,0.7323,0.4093,0,43
0.071401372551918,0.0240868423134088,110218,0.0127,2.6506,2.5053,0.7438,0.3975,1,43
0.0769940465688705,0.0234184022992849,117969,0.0166,2.497,2.2103,0.6972,0.5343,0,43
0.0819575563073158,0.0252016149461269,130576,0.0164,2.5539,2.7089,0.791,0.4985,1,43
0.0895072147250175,0.0141920456662774,109289,0.0127,2.5694,2.4568,0.727,0.5089,1,14
0.0702195912599563,0.018422320485115,110524,0.0121,2.4846,2.3879,0.8137,0.3805,0,13
0.1228126510977745,0.0539576895534992,100405,0.0133,2.0304,2.527,0.6922,0.4713,1,58
0.0321264341473579,0.0112672923132777,113187,0.0214,2.574,2.5513,0.685,0.5376,1,37
0.0857110694050788,0.0602677166461944,93810,0.0169,2.3368,2.5555,0.6943,0.5369,1,37
0.0685276314616203,0.0356629267334938,105494,0.014,2.0723,2.6146,0.6201,0.4392,0,13
0.2134896516799926,0.2092800140380859,125375,0.0183,2.4048,2.971,0.6489,0.4748,1,71
0.0748994573950767,0.0395241416990757,125790,0.0155,2.3267,2.2798,0.7151,0.5368,0,28
0.0896181240677833,0.0409271642565727,121454,0.0163,2.4824,2.2375,0.7142,0.4841,0,71
0.0725590586662292,0.0505488775670528,103037,0.0095,2.369,2.2099,0.845,0.3654,1,58
0.1087530255317688,0.0413139387965202,99330,0.0165,2.5277,2.3326,0.6885,0.4387,0,57
0.1057767048478126,0.0469508096575737,101672,0.0123,2.1739,2.0575,0.713,0.4531,0,13
0.0383632034063339,0.0200650561600923,136129,0.0159,2.5205,2.5633,0.7684,0.5007,1,28
0.0632897019386291,0.0239410400390625,117105,0.0135,2.5783,2.3553,0.748,0.5123,1,66
0.0735240280628204,0.0314975939691066,129781,0.0175,2.8082,2.7391,0.6981,0.4379,0,34
0.0576191917061805,0.0166451837867498,99168,0.0105,2.2452,1.9794,0.6846,0.6677,1,66
0.0717902556061744,0.0560378171503543,121920,0.0144,2.6227,2.3985,0.7388,0.5253,1,66
0.0489395521581172,0.0150441685691475,127303,0.0166,2.8119,2.6933,0.731,0.436,0,34
0.0695911720395088,0.0120599949732422,134461,0.0179,2.7381,2.8235,0.7027,0.5223,0,34
0.1100323870778083,0.0465035252273082,117946,0.0155,2.3825,2.5796,0.7509,0.524,1,71
0.0462213046848773,0.0250735320150852,123987,0.0145,2.5876,2.6184,0.8061,0.4288,0,71
0.0444061122834682,0.0121122058480978,132109,0.0184,2.3079,2.6219,0.6904,0.589,0,28
0.0886152982711792,0.0167349409312009,105168,0.0157,2.3438,2.5354,0.6876,0.4873,0,55
0.0728380009531974,0.0291572250425815,107380,0.0132,2.2244,2.2189,0.7127,0.4798,0,47
0.0889772549271583,0.0382523387670517,103683,0.0133,2.2617,2.0373,0.708,0.512,0,57
0.0808469802141189,0.0182135440409183,102625,0.0109,2.2384,2.0709,0.6733,0.6244,0,66
0.0687426254153251,0.0285288412123918,99569,0.0127,2.3011,2.1582,0.6561,0.4635,0,14
0.0525784902274608,0.0245222635567188,129767,0.0149,2.675,2.5912,0.7363,0.5236,0,60
0.1052020341157913,0.0493644289672374,115565,0.0169,2.3535,2.1188,0.682,0.4514,0,20
0.0749863758683204,0.0281027387827634,117777,0.0166,2.259,2.2872,0.6594,0.5673,1,20
0.0970595404505729,0.0723543018102645,118158,0.0206,2.6203,2.6031,0.6966,0.5024,0,37
0.0857128426432609,0.0266437381505966,137471,0.0149,2.5689,2.6842,0.8014,0.4318,0,28
0.1941214799880981,0.2052590250968933,128549,0.0171,2.4265,2.2703,0.6882,0.4563,1,28
0.0920667499303817,0.0169949252158403,120464,0.0123,2.3568,2.3784,0.7793,0.5206,0,47
0.067021757364273,0.0140235358849167,128022,0.0164,2.7173,2.7348,0.7084,0.5017,0,34
0.0536622069776058,0.0163769405335187,142188,0.0196,2.7986,2.8849,0.7081,0.5262,1,24
0.0692264884710311,0.0176768787205219,120172,0.0134,2.5512,2.4936,0.8273,0.4479,1,24
0.0723958313465118,0.0430167689919471,120403,0.0172,2.3419,2.646,0.7273,0.5361,0,24
0.069394938647747,0.0304601844400167,104471,0.0102,2.363,2.261,0.8361,0.3726,1,58
0.0812162086367607,0.0478562824428081,109833,0.0146,2.551,2.3486,0.7399,0.4321,1,14
0.0801234692335128,0.0163285452872514,111575,0.0122,2.5079,2.3115,0.7975,0.3359,0,43
0.0784263759851455,0.0366110242903232,104903,0.0137,2.3206,2.0971,0.6887,0.3139,1,43
0.0693024769425392,0.0410038046538829,104448,0.0118,1.9579,2.502,0.6378,0.5674,0,60
0.0969078466296196,0.0292937010526657,105301,0.0155,2.3028,2.5756,0.7029,0.5115,1,55
0.0347759872674942,0.0119848223403096,119338,0.0167,2.1898,2.939,0.6437,0.5678,1,34
0.080718457698822,0.0147659545764327,139978,0.02,2.8753,2.8039,0.7405,0.4972,1,34
0.113647811114788,0.0544769987463951,93147,0.0097,1.7192,2.2545,0.6634,0.5846,0,47
0.0681039169430732,0.0120697189122438,116696,0.0153,2.6732,2.4521,0.7266,0.4691,0,57
0.0670836195349693,0.0249785352498292,91334,0.0097,1.9681,2.3799,0.7329,0.3872,0,13
0.0861638337373733,0.0399556159973144,116739,0.0158,2.3891,2.5568,0.7266,0.4524,0,71
0.0739616751670837,0.0329420045018196,126236,0.0165,2.7617,2.693,0.7357,0.4633,0,71
0.0827481672167778,0.0183366127312183,116117,0.0166,2.4004,2.5755,0.713,0.4792,0,71
0.1026733890175819,0.0183221586048603,110445,0.0126,2.2069,2.075,0.7086,0.5155,0,66
0.0580977126955986,0.0226321462541818,110045,0.0156,2.2917,2.4719,0.7052,0.5267,0,24
0.0643919259309768,0.0170286055654287,138657,0.0197,2.7912,2.8584,0.6705,0.5126,1,24
0.0816655755043029,0.0505397543311119,113305,0.0128,2.4843,2.4132,0.8206,0.3757,1,58
0.0905906111001968,0.0191486086696386,121720,0.0149,2.3451,2.4655,0.7553,0.5187,1,28
0.0648906975984573,0.010855920612812,125631,0.0155,2.1784,2.862,0.6856,0.5264,1,28
0.0360504277050495,0.0147163188084959,113939,0.0157,2.2303,2.7685,0.6912,0.4944,1,24
0.0957148894667625,0.0178451780229806,123254,0.0164,2.3092,2.4648,0.7178,0.5059,1,66
0.1354438811540603,0.1350624412298202,100381,0.0116,2.233,2.1217,0.6769,0.6406,1,34
0.0326213724911212,0.0112104872241616,106661,0.0122,2.3511,2.3989,0.7061,0.5327,1,34
0.0578159652650356,0.0107207661494612,129639,0.0189,2.4221,2.7985,0.7007,0.5654,0,43
0.0703049674630165,0.0144390501081943,115412,0.0158,2.4377,2.2071,0.6917,0.3805,0,43
0.5908138155937195,0.8370857834815979,132775,0.0185,2.7718,2.7538,0.7058,0.5328,0,43
0.1183396354317665,0.0182295832782983,112043,0.0145,2.374,2.1738,0.711,0.3937,1,58
0.0503440834581851,0.0169816054403781,132193,0.0191,2.7243,2.7339,0.6999,0.5375,1,71
0.0677986145019531,0.0274888295680284,104701,0.01,2.2068,2.1277,0.8121,0.4563,0,47
0.1017869040369987,0.0232786051928997,118903,0.0162,2.4119,2.576,0.7733,0.5497,1,20
0.0747266933321952,0.0357154905796051,141279,0.02,2.8243,2.9824,0.7044,0.5373,0,20
0.0864404961466789,0.0317259356379509,123238,0.0145,2.4431,2.4888,0.7079,0.4239,1,66
0.0616841055452823,0.0597477741539478,119407,0.0151,2.2747,2.4589,0.7031,0.5826,0,66
0.0741578564047813,0.0450337640941143,130037,0.0169,2.5244,2.7039,0.7359,0.573,0,62
0.0947814434766769,0.0493634119629859,134183,0.0152,2.6465,2.662,0.823,0.5115,0,43
0.0744878575205802,0.0320736244320869,95958,0.0102,2.2423,2.137,0.7446,0.4758,1,14
0.0603138357400894,0.0125201698392629,109893,0.0142,2.2227,2.7522,0.6763,0.3929,1,24
0.0603131279349327,0.014006670564413,117496,0.0167,2.396,2.5201,0.7124,0.5222,1,24
0.0432589277625083,0.0298129636794328,111343,0.0137,2.7168,2.3621,0.7569,0.4656,1,34
0.0589994937181472,0.0181324481964111,101974,0.0132,2.3241,2.3445,0.7178,0.5279,1,34
0.0620742626488208,0.0167453717440366,111529,0.0144,2.1337,2.7845,0.6704,0.5102,0,20
0.1628680825233459,0.1626542508602142,117962,0.0152,2.4241,2.2219,0.698,0.5092,1,24
0.0822114571928978,0.0167700219899415,136237,0.0195,2.4231,3.258,0.6716,0.5517,1,24
0.0712456703186035,0.018710047006607,135261,0.0167,2.6093,2.7612,0.7818,0.5112,1,24
0.0634822323918342,0.0216440297663211,136378,0.0202,2.4749,2.8543,0.7082,0.58,1,24
0.0855498164892196,0.0157232955098152,109944,0.0122,2.5742,2.4483,0.7261,0.5923,1,34
0.0861727520823478,0.0120855290442705,112337,0.0122,2.6092,2.4,0.72,0.4914,0,47
0.0748889073729515,0.0187481101602315,114883,0.0203,2.6465,3.0245,0.7455,0.5529,1,37
0.0572753921151161,0.0094958869740366,98443,0.012,2.1835,2.245,0.7727,0.487,1,58
0.0635279566049575,0.0094104455783963,132064,0.0136,2.3982,2.5166,0.8141,0.5174,0,60
0.0522049590945243,0.0149818658828735,117994,0.0142,2.3657,2.197,0.7044,0.4423,0,60
0.0716586038470268,0.029791422188282,133351,0.0165,2.4146,2.6758,0.708,0.4723,0,66
0.0782804042100906,0.0116562861949205,122837,0.0148,2.3028,2.4581,0.732,0.5665,0,66
0.0781425982713699,0.0298227276653051,106583,0.0203,2.4155,2.7238,0.6761,0.6148,1,57
0.0781510472297668,0.0196383167058229,144378,0.017,2.6427,2.7071,0.7737,0.4866,0,28
0.0602525100111961,0.005790474358946,123130,0.0156,2.4622,2.1605,0.6981,0.3745,1,28
0.0770459771156311,0.0191606227308511,99847,0.0131,2.1173,2.34,0.7272,0.5647,0,34
0.0774042829871177,0.0198616106063127,119814,0.0174,2.3743,2.5743,0.7108,0.5693,1,24
0.0925905257463455,0.0439035631716251,124599,0.0165,2.4526,2.254,0.724,0.4456,1,24
0.0464497804641723,0.0125787258148193,99727,0.011,2.1541,2.1981,0.6351,0.5399,0,47
0.0897992849349975,0.0198995918035507,120804,0.0157,2.4704,2.3539,0.6998,0.5939,0,62
0.0792579874396324,0.0449084118008613,132202,0.0157,2.6508,2.6652,0.8073,0.4171,0,43
0.0813532844185829,0.0315712019801139,131162,0.0154,2.5969,2.6133,0.7978,0.4655,1,20
0.0399639010429382,0.0207457970827817,114792,0.0149,2.1871,2.8175,0.679,0.5162,0,20
